#X,Acoustic Pressure across Frequency_At Node 5917,Acoustic Pressure across Frequency_At Node 5917
#Frequency(Hz),Pressure(N/mm^2(MPa))_Magnitude,Angle(degrees)_Phase
1930.000000,0.000228,-144.295891
1940.000000,0.000235,-143.425918
1950.000000,0.000243,-142.620436
1960.000000,0.000250,-141.877061
1970.000000,0.000258,-141.193566
1980.000000,0.000266,-140.567852
1990.000000,0.000275,-139.997998
2000.000000,0.000284,-139.482243


