#X,Acoustic Pressure across Frequency(1)_At Node 920,Acoustic Pressure across Frequency(1)_At Node 920
#Frequency(Hz),Angle(degrees)_Phase,Pressure(N/mm^2(MPa))_Magnitude
1460.000000,-266.321653,0.000299
1470.000000,-266.287980,0.000292
1480.000000,-266.262204,0.000285
1490.000000,-266.242759,0.000278
1500.000000,-266.227911,0.000271
1510.000000,-266.215840,0.000265
1520.000000,-266.204718,0.000258
1530.000000,-266.192761,0.000251
1540.000000,-266.178259,0.000244
1550.000000,-266.159589,0.000238
1560.000000,-266.135217,0.000231
1570.000000,-266.103676,0.000225
1580.000000,-266.063544,0.000218
1590.000000,-266.013411,0.000211
1600.000000,-265.951843,0.000205
1610.000000,-265.877333,0.000198
1620.000000,-265.788256,0.000192
1630.000000,-265.682809,0.000185
1640.000000,-265.558955,0.000179
1650.000000,-265.414336,0.000172
1660.000000,-265.246188,0.000166
1670.000000,-265.051232,0.000160
1680.000000,-264.825522,0.000153
1690.000000,-264.564274,0.000146
1700.000000,-264.261620,0.000140
1710.000000,-263.910299,0.000133
1720.000000,-263.501222,0.000127
1730.000000,-263.022900,0.000120
1740.000000,-262.460617,0.000113
1750.000000,-261.795277,0.000107
1760.000000,-261.001721,0.000100
1770.000000,-260.046232,0.000093
1780.000000,-258.882769,0.000086
1790.000000,-257.447099,0.000079
1800.000000,-255.647459,0.000072
1810.000000,-253.349288,0.000065
1820.000000,-250.349813,0.000058
1830.000000,-246.335427,0.000051
1840.000000,-240.813050,0.000044
1850.000000,-233.018652,0.000038
1860.000000,-221.892644,0.000032
1870.000000,-206.527548,0.000029
1880.000000,-187.735592,0.000028
1890.000000,-169.134823,0.000030
1900.000000,-154.200922,0.000035
1910.000000,-143.568340,0.000043
1920.000000,-136.288737,0.000052
1930.000000,-131.325062,0.000062
1940.000000,-127.944302,0.000074
1950.000000,-125.681173,0.000086
1960.000000,-124.247487,0.000099
1970.000000,-123.465831,0.000114
1980.000000,-123.228592,0.000129
1990.000000,-123.473219,0.000145
2000.000000,-124.166511,0.000163


