#X,Acoustic Pressure across Frequency_At Node 921,Acoustic Pressure across Frequency_At Node 921
#Frequency(Hz),Angle(degrees)_Phase,Pressure(N/mm^2(MPa))_Magnitude
1210.000000,-263.356180,0.000489
1220.000000,-263.310230,0.000472
1230.000000,-263.255168,0.000457
1240.000000,-263.190885,0.000441
1250.000000,-263.117209,0.000427
1260.000000,-263.033893,0.000412
1270.000000,-262.940627,0.000399
1280.000000,-262.837025,0.000386
1290.000000,-262.722629,0.000373
1300.000000,-262.596904,0.000361
1310.000000,-262.459227,0.000349
1320.000000,-262.308889,0.000337
1330.000000,-262.145082,0.000326
1340.000000,-261.966893,0.000315
1350.000000,-261.773292,0.000304
1360.000000,-261.563114,0.000294
1370.000000,-261.335059,0.000284
1380.000000,-261.087652,0.000274
1390.000000,-260.819246,0.000264
1400.000000,-260.527977,0.000255
1410.000000,-260.211746,0.000245
1420.000000,-259.868184,0.000236
1430.000000,-259.494605,0.000227
1440.000000,-259.087961,0.000219
1450.000000,-258.644785,0.000210
1460.000000,-258.161114,0.000202
1470.000000,-257.632417,0.000194
1480.000000,-257.053481,0.000185
1490.000000,-256.418297,0.000177
1500.000000,-255.719905,0.000170
1510.000000,-254.950217,0.000162
1520.000000,-254.099802,0.000154
1530.000000,-253.157600,0.000147
1540.000000,-252.110609,0.000140
1550.000000,-250.943482,0.000133
1560.000000,-249.638031,0.000125
1570.000000,-248.172653,0.000119
1580.000000,-246.521632,0.000112
1590.000000,-244.654352,0.000105
1600.000000,-242.534422,0.000099
1610.000000,-240.118842,0.000093
1620.000000,-237.357341,0.000087
1630.000000,-234.192275,0.000081
1640.000000,-230.559785,0.000076
1650.000000,-226.393161,0.000071
1660.000000,-221.630017,0.000067
1670.000000,-216.224835,0.000063
1680.000000,-210.167606,0.000060
1690.000000,-203.506171,0.000057
1700.000000,-196.364374,0.000056
1710.000000,-188.943557,0.000055
1720.000000,-181.497549,0.000056
1730.000000,-174.285393,0.000057
1740.000000,-167.521652,0.000059
1750.000000,-161.346123,0.000063
1760.000000,-155.820564,0.000066
1770.000000,-150.944619,0.000071
1780.000000,-146.678166,0.000076
1790.000000,-142.961000,0.000081
1800.000000,-139.726603,0.000087
1810.000000,-136.910252,0.000093
1820.000000,-134.453015,0.000099
1830.000000,-132.303238,0.000106
1840.000000,-130.416624,0.000113
1850.000000,-128.755665,0.000120
1860.000000,-127.288818,0.000127
1870.000000,-125.989627,0.000135
1880.000000,-124.835913,0.000142
1890.000000,-123.809072,0.000150
1900.000000,-122.893466,0.000158
1910.000000,-122.075920,0.000166
1920.000000,-121.345305,0.000174
1930.000000,-120.692210,0.000183
1940.000000,-120.108643,0.000191
1950.000000,-119.587817,0.000200
1960.000000,-119.123964,0.000209
1970.000000,-118.712179,0.000218
1980.000000,-118.348278,0.000228
1990.000000,-118.028727,0.000238
2000.000000,-117.750526,0.000247


