#X,Acoustic Pressure across Frequency(5)_At Node 721,Acoustic Pressure across Frequency(5)_At Node 721
#Frequency(Hz),Angle(degrees)_Phase,Pressure(N/mm^2(MPa))_Magnitude
1510.000000,-269.546590,0.000263
1520.000000,-269.464173,0.000254
1530.000000,-269.355467,0.000244
1540.000000,-269.208270,0.000235
1550.000000,-269.002443,0.000224
1560.000000,-268.702871,0.000213
1570.000000,-268.243912,0.000201
1580.000000,-267.491377,0.000188
1590.000000,-266.136064,0.000172
1600.000000,-263.336060,0.000152
1610.000000,-256.184538,0.000126
1620.000000,-232.279216,0.000101
1630.000000,-190.540273,0.000173
1640.000000,-214.139042,0.000423
1650.000000,-249.577035,0.000393
1660.000000,-260.707211,0.000318
1670.000000,-264.731838,0.000275
1680.000000,-266.586409,0.000248
1690.000000,-267.587739,0.000228
1700.000000,-268.188847,0.000213
1710.000000,-268.577917,0.000200
1720.000000,-268.844933,0.000188
1730.000000,-269.008696,0.000178
1740.000000,-269.168798,0.000169
1750.000000,-269.275016,0.000160
1760.000000,-269.356383,0.000151
1770.000000,-269.419848,0.000143
1780.000000,-269.469869,0.000135
1790.000000,-269.509484,0.000127
1800.000000,-269.540801,0.000119
1810.000000,-269.565295,0.000111
1820.000000,-269.583977,0.000103
1830.000000,-269.597495,0.000096
1840.000000,-269.606185,0.000088
1850.000000,-269.610070,0.000080
1860.000000,-269.608809,0.000072
1870.000000,-269.601555,0.000064
1880.000000,-269.586636,0.000056
1890.000000,-269.560874,0.000048
1900.000000,-269.517903,0.000039
1910.000000,-269.443466,0.000031
1920.000000,-269.298615,0.000022
1930.000000,-268.939523,0.000013
1940.000000,-266.289344,0.000003
1950.000000,-91.574223,0.000007
1960.000000,-90.518948,0.000017
1970.000000,-90.300373,0.000027
1980.000000,-90.154232,0.000038
1990.000000,-90.088008,0.000050
2000.000000,-90.048074,0.000063


