#X,Acoustic Pressure across Frequency_At Node 2636,Acoustic Pressure across Frequency_At Node 2636
#Frequency(Hz),Angle(degrees)_Phase,Pressure(N/mm^2(MPa))_Magnitude
740.000000,-104.883213,0.007128
750.000000,-149.980858,0.028922
760.000000,-252.186364,0.011403
770.000000,-261.905850,0.005544
780.000000,-264.788629,0.003640
790.000000,-266.105389,0.002658
800.000000,-266.756545,0.002038
810.000000,-266.981107,0.001574
820.000000,-266.723419,0.001191
830.000000,-266.388433,0.000830
840.000000,-263.701709,0.000413
850.000000,-113.241654,0.000231
860.000000,-98.985764,0.001574
870.000000,-118.709635,0.012245
880.000000,-261.295769,0.005620
890.000000,-266.127644,0.002968
900.000000,-267.368742,0.002193
910.000000,-267.921059,0.001798
920.000000,-268.333413,0.001550
930.000000,-268.498141,0.001376
940.000000,-268.673259,0.001245
950.000000,-268.750013,0.001142
960.000000,-268.845035,0.001056
970.000000,-268.889870,0.000983
980.000000,-268.951025,0.000920
990.000000,-268.998889,0.000866
1000.000000,-269.017760,0.000817
1010.000000,-269.051170,0.000773
1020.000000,-269.079690,0.000733
1030.000000,-269.105019,0.000698
1040.000000,-269.124454,0.000664
1050.000000,-269.138456,0.000634
1060.000000,-269.149845,0.000605
1070.000000,-269.179796,0.000579
1080.000000,-269.185520,0.000554
1090.000000,-269.186503,0.000531
1100.000000,-269.188143,0.000509
1110.000000,-269.208196,0.000488
1120.000000,-269.200763,0.000469
1130.000000,-269.192459,0.000450
1140.000000,-269.206351,0.000432
1150.000000,-269.194442,0.000415
1160.000000,-269.204954,0.000399
1170.000000,-269.185718,0.000383
1180.000000,-269.190817,0.000368
1190.000000,-269.164864,0.000353
1200.000000,-269.167520,0.000339
1210.000000,-269.171678,0.000326
1220.000000,-269.133679,0.000313
1230.000000,-269.130507,0.000300
1240.000000,-269.126672,0.000288
1250.000000,-269.077454,0.000276
1260.000000,-269.063876,0.000264
1270.000000,-269.051540,0.000252
1280.000000,-269.034440,0.000241
1290.000000,-269.015958,0.000230
1300.000000,-268.956435,0.000219
1310.000000,-268.921074,0.000209
1320.000000,-268.879992,0.000198
1330.000000,-268.833711,0.000188
1340.000000,-268.780645,0.000178
1350.000000,-268.720818,0.000168
1360.000000,-268.651348,0.000158
1370.000000,-268.577956,0.000148
1380.000000,-268.485037,0.000139
1390.000000,-268.384180,0.000129
1400.000000,-268.254850,0.000119
1410.000000,-268.112010,0.000109
1420.000000,-267.939334,0.000100
1430.000000,-267.723805,0.000090
1440.000000,-267.453472,0.000081
1450.000000,-267.124397,0.000071
1460.000000,-266.651678,0.000061
1470.000000,-265.982905,0.000051
1480.000000,-265.020418,0.000041
1490.000000,-263.267124,0.000031
1500.000000,-259.794064,0.000020
1510.000000,-248.640354,0.000010
1520.000000,-149.544564,0.000004
1530.000000,-104.442683,0.000014
1540.000000,-97.691782,0.000027
1550.000000,-95.077789,0.000041
1560.000000,-93.659988,0.000057
1570.000000,-92.735961,0.000076
1580.000000,-92.047935,0.000100
1590.000000,-91.504322,0.000132
1600.000000,-90.961206,0.000191
1610.000000,-90.436271,0.000345
1620.000000,-267.567791,0.002826
1630.000000,-267.604217,0.000177
1640.000000,-262.372796,0.000045
1650.000000,-117.376292,0.000012
1660.000000,-97.325734,0.000043
1670.000000,-94.720389,0.000067
1680.000000,-93.666385,0.000087
1690.000000,-93.090664,0.000105
1700.000000,-92.725908,0.000122
1710.000000,-92.468880,0.000138
1720.000000,-92.282152,0.000154
1730.000000,-92.135347,0.000169
1740.000000,-92.022229,0.000185
1750.000000,-91.932810,0.000201
1760.000000,-91.857027,0.000216
1770.000000,-91.798860,0.000234
1780.000000,-91.747685,0.000250
1790.000000,-91.716687,0.000269
1800.000000,-91.682744,0.000287
1810.000000,-91.658215,0.000306
1820.000000,-91.650422,0.000328
1830.000000,-91.642752,0.000349
1840.000000,-91.640395,0.000372
1850.000000,-91.643531,0.000396
1860.000000,-91.671310,0.000425
1870.000000,-91.691941,0.000454
1880.000000,-91.720113,0.000486
1890.000000,-91.760228,0.000520
1900.000000,-91.809339,0.000558
1910.000000,-91.848505,0.000595
1920.000000,-91.928287,0.000644
1930.000000,-92.022111,0.000698
1940.000000,-92.152573,0.000763
1950.000000,-92.322401,0.000839
1960.000000,-92.473029,0.000916
1970.000000,-92.752962,0.001029
1980.000000,-93.180066,0.001181
1990.000000,-93.617706,0.001344
2000.000000,-94.651402,0.001644


