#X,Acoustic Pressure across Frequency(3)_At Node 3334,Acoustic Pressure across Frequency(3)_At Node 3334
#Frequency(Hz),Angle(degrees)_Phase,Pressure(N/mm^2(MPa))_Magnitude
1220.000000,-52.060275,0.000015
1230.000000,-53.358867,0.000015
1240.000000,-54.656374,0.000015
1250.000000,-55.872818,0.000014
1260.000000,-56.992933,0.000014
1270.000000,-58.489362,0.000014
1280.000000,-59.721772,0.000014
1290.000000,-61.042076,0.000014
1300.000000,-62.273355,0.000014
1310.000000,-63.606287,0.000014
1320.000000,-64.845316,0.000014
1330.000000,-66.193536,0.000014
1340.000000,-67.443734,0.000014
1350.000000,-68.706744,0.000014
1360.000000,-70.082009,0.000015
1370.000000,-71.352730,0.000015
1380.000000,-72.630161,0.000015
1390.000000,-73.916733,0.000015
1400.000000,-75.338944,0.000016
1410.000000,-76.648535,0.000016
1420.000000,-77.978332,0.000017
1430.000000,-79.303456,0.000017
1440.000000,-80.650966,0.000018
1450.000000,-82.026224,0.000018
1460.000000,-83.410114,0.000019
1470.000000,-84.807457,0.000020
1480.000000,-86.238509,0.000021
1490.000000,-87.703206,0.000023
1500.000000,-89.205551,0.000024
1510.000000,-90.753498,0.000026
1520.000000,-92.375240,0.000028
1530.000000,-93.835816,0.000031
1540.000000,-95.613442,0.000034
1550.000000,-97.556776,0.000039
1560.000000,-99.701620,0.000045
1570.000000,-102.213530,0.000054
1580.000000,-104.956471,0.000066
1590.000000,-109.278154,0.000089
1600.000000,-116.866086,0.000135
1610.000000,-134.646246,0.000249
1620.000000,-213.711512,0.000406
1630.000000,-258.057366,0.000182
1640.000000,-270.413322,0.000102
1650.000000,-276.049561,0.000069
1660.000000,-279.408364,0.000052
1670.000000,-282.119215,0.000041
1680.000000,-284.147965,0.000034
1690.000000,-286.048764,0.000028
1700.000000,-287.582375,0.000024
1710.000000,-289.017879,0.000020
1720.000000,-290.169658,0.000017
1730.000000,-291.093695,0.000014
1740.000000,-291.730353,0.000012
1750.000000,-291.978283,0.000010
1760.000000,-290.939847,0.000008
1770.000000,-288.905924,0.000006
1780.000000,-284.248204,0.000005
1790.000000,-262.265766,0.000003
1800.000000,-215.823491,0.000002
1810.000000,-174.578297,0.000003
1820.000000,-156.341842,0.000006
1830.000000,-152.410114,0.000008
1840.000000,-150.864382,0.000011
1850.000000,-150.500327,0.000016
1860.000000,-151.063663,0.000019
1870.000000,-152.100170,0.000024
1880.000000,-153.460659,0.000030
1890.000000,-155.497117,0.000036
1900.000000,-157.671523,0.000049
1910.000000,-160.007551,0.000061
1920.000000,-162.536728,0.000076
1930.000000,-165.452749,0.000095
1940.000000,-169.038375,0.000123
1950.000000,-173.428244,0.000163
1960.000000,-179.341763,0.000226
1970.000000,-194.181137,0.000404
1980.000000,-214.450323,0.000648
1990.000000,-252.823524,0.000930
2000.000000,-294.058987,0.000841


